10-03-2014,08:40:54,C13172,0,-43.367523,-23.001314,0.0
10-03-2014,08:41:54,C13172,0,-43.367523,-23.001314,0.0
10-03-2014,08:42:54,C13172,0,-43.367523,-23.001314,0.0
10-03-2014,08:43:54,C13172,0,-43.367523,-23.001314,0.0
10-03-2014,08:44:54,C13172,0,-43.367523,-23.001314,0.0
10-03-2014,08:45:54,C13172,0,-43.367523,-23.001314,0.0
10-03-2014,08:46:54,C13172,0,-43.367523,-23.001314,0.0
10-03-2014,08:47:54,C13172,0,-43.367523,-23.001314,0.0
10-03-2014,08:48:54,C13172,0,-43.367523,-23.001314,0.0
10-03-2014,08:49:54,C13172,0,-43.367523,-23.001314,0.0
10-03-2014,08:50:54,C13172,0,-43.367523,-23.001314,0.0
10-03-2014,08:51:54,C13172,0,-43.367523,-23.001314,0.0
10-03-2014,08:52:54,C13172,0,-43.367523,-23.001314,0.0
10-03-2014,08:53:54,C13172,0,-43.367523,-23.001314,0.0
10-03-2014,08:54:54,C13172,0,-43.367523,-23.001314,0.0
10-03-2014,08:55:54,C13172,0,-43.367523,-23.001314,0.0
10-03-2014,08:56:54,C13172,0,-43.367523,-23.001314,0.0
10-03-2014,08:57:54,C13172,0,-43.367523,-23.001314,0.0
10-03-2014,08:58:54,C13172,0,-43.367523,-23.001314,0.0
