10-03-2014,08:40:50,C13062,0,-43.368366,-22.99901,51.0
10-03-2014,08:41:50,C13062,0,-43.368271,-23.001328,11.0
10-03-2014,08:42:50,C13062,0,-43.366516,-23.002817,5.0
10-03-2014,08:43:50,C13062,0,-43.364906,-23.001196,21.0
10-03-2014,08:44:59,C13062,0,-43.366711,-23.001162,15.0
10-03-2014,08:45:19,C13062,0,-43.36705,-23.001232,0.0
10-03-2014,08:46:59,C13062,0,-43.367062,-23.001284,0.0
10-03-2014,08:47:59,C13062,0,-43.367062,-23.001284,0.0
10-03-2014,08:48:59,C13062,0,-43.367062,-23.001284,0.0
10-03-2014,08:49:59,C13062,0,-43.367062,-23.001284,0.0
10-03-2014,08:50:59,C13062,0,-43.367062,-23.001284,0.0
10-03-2014,08:51:49,C13062,0,-43.367062,-23.001284,0.0
10-03-2014,08:52:49,C13062,0,-43.367062,-23.001284,0.0
10-03-2014,08:53:59,C13062,0,-43.367062,-23.001284,0.0
10-03-2014,08:54:49,C13062,0,-43.367977,-23.001301,9.0
10-03-2014,08:55:49,C13062,0,-43.365463,-23.002686,29.0
10-03-2014,08:56:49,C13062,0,-43.362934,-23.000526,36.0
10-03-2014,08:57:49,C13062,0,-43.360424,-23.000198,0.0
10-03-2014,08:58:49,C13062,0,-43.358734,-23.000284,3.0
