135,01-02-2014,00:00:10,41.9331899516031,12.5117847048568
135,01-02-2014,00:00:24,41.9331899516031,12.5117847048568
135,01-02-2014,00:00:39,41.9331899516031,12.5117847048568
135,01-02-2014,00:00:54,41.9331899516031,12.5117847048568
135,01-02-2014,00:01:09,41.9331899516031,12.5117847048568
135,01-02-2014,00:01:25,41.9331899516031,12.5117847048568
135,01-02-2014,00:01:39,41.9331899516031,12.5117847048568
135,01-02-2014,00:01:54,41.9331899516031,12.5117847048568
135,01-02-2014,00:02:09,41.9331899516031,12.5117847048568
135,01-02-2014,00:02:24,41.9331899516031,12.5117847048568
135,01-02-2014,00:02:39,41.9331899516031,12.5117847048568
135,01-02-2014,00:02:54,41.9331899516031,12.5117847048568
135,01-02-2014,00:03:11,41.9331899516031,12.5117847048568
135,01-02-2014,00:03:29,41.9331899516031,12.5117847048568
135,01-02-2014,00:03:39,41.9331938354463,12.5117893650769
135,01-02-2014,00:03:55,41.9331938354463,12.5117893650769
135,01-02-2014,00:04:09,41.9329533085164,12.5122513743724
135,01-02-2014,00:04:16,41.9322713600917,12.5122101507047
135,01-02-2014,00:04:23,41.9329533085164,12.5122513743724
135,01-02-2014,00:04:24,41.9315932241951,12.511795164688
135,01-02-2014,00:04:39,41.9301441353583,12.5096744817849
135,01-02-2014,00:04:54,41.9286961133867,12.5088078861023
135,01-02-2014,00:05:09,41.9276079745975,12.5083786373202
135,01-02-2014,00:05:24,41.9263263124695,12.507285916628
135,01-02-2014,00:05:40,41.9260989246499,12.5067724262794
135,01-02-2014,00:05:54,41.924651319939,12.5054086597095
135,01-02-2014,00:06:09,41.9241368593438,12.5048595181223
135,01-02-2014,00:06:24,41.9226216803215,12.5032923132501
135,01-02-2014,00:06:39,41.9228802485815,12.5024685687793
135,01-02-2014,00:06:54,41.9228802485815,12.5024685687793
135,01-02-2014,00:07:09,41.9231440992507,12.501680698895
135,01-02-2014,00:07:24,41.9244328827403,12.4989480276108
135,01-02-2014,00:07:39,41.9252547138533,12.4969207505729
135,01-02-2014,00:07:55,41.9245536789698,12.4952942458482
135,01-02-2014,00:08:09,41.9229254353876,12.4934868229871
135,01-02-2014,00:08:26,41.9224739203954,12.4927482385057
135,01-02-2014,00:08:39,41.9224739203954,12.4927482385057
135,01-02-2014,00:08:54,41.9224819543393,12.4927564729251
135,01-02-2014,00:09:09,41.9224819543393,12.4927564729251
135,01-02-2014,00:09:24,41.9224819543393,12.4927564729251
135,01-02-2014,00:09:39,41.9224819543393,12.4927564729251
135,01-02-2014,00:09:54,41.92230056403,12.4924222639728
135,01-02-2014,00:10:09,41.9209109268416,12.4918802934662
135,01-02-2014,00:10:24,41.9219501803891,12.4907486988066
135,01-02-2014,00:10:39,41.921983790908,12.4907179741161
135,01-02-2014,00:10:54,41.9220272662607,12.4907795227677
135,01-02-2014,00:11:10,41.9220468876101,12.4908356558648
135,01-02-2014,00:11:24,41.9220613034948,12.490768516188
135,01-02-2014,00:11:39,41.9228324350948,12.4893421981839
135,01-02-2014,00:11:54,41.9232209240771,12.4884369472828
135,01-02-2014,00:12:09,41.9232753868614,12.4883376643576
135,01-02-2014,00:12:24,41.9232845569323,12.4882521733947
135,01-02-2014,00:12:33,41.9329533085164,12.5122513743724
135,01-02-2014,00:12:39,41.9233558206793,12.4880261862401
135,01-02-2014,00:12:54,41.9228887896929,12.488827571763
135,01-02-2014,00:13:09,41.9221451625453,12.4900778293752
135,01-02-2014,00:13:24,41.9216811884838,12.4909728096169
135,01-02-2014,00:13:39,41.9209434696795,12.4916361979525
135,01-02-2014,00:13:54,41.9209434696795,12.4916361979525
135,01-02-2014,00:14:09,41.9205744413172,12.491649216199
135,01-02-2014,00:14:24,41.9190858453008,12.4905527382615
135,01-02-2014,00:14:39,41.9183266209271,12.4913307617569
135,01-02-2014,00:14:54,41.9171856382707,12.4933779081678
135,01-02-2014,00:15:20,41.9158735108855,12.4941283112915
135,01-02-2014,00:15:24,41.9142521866094,12.4937943966663
135,01-02-2014,00:15:35,41.9329533085164,12.5122513743724
135,01-02-2014,00:15:39,41.9124853875303,12.4926059483936
135,01-02-2014,00:15:56,41.91081651194,12.4908313926038
135,01-02-2014,00:16:09,41.9097634909047,12.4888136112729
135,01-02-2014,00:16:24,41.909782157242,12.488291275992
135,01-02-2014,00:16:39,41.9091837022766,12.4879727427861
135,01-02-2014,00:16:58,41.9083075609847,12.4868965154287
135,01-02-2014,00:17:09,41.9067872516737,12.4858767732757
135,01-02-2014,00:17:24,41.906561231756,12.4867910143789
135,01-02-2014,00:17:39,41.9069309432379,12.4881380523462
135,01-02-2014,00:17:54,41.9070381297681,12.4884809226685
135,01-02-2014,00:18:09,41.9070381297681,12.4884809226685
135,01-02-2014,00:18:26,41.9070381297681,12.4884809226685
135,01-02-2014,00:18:40,41.9070381297681,12.4884809226685
135,01-02-2014,00:18:54,41.9070381297681,12.4884809226685
135,01-02-2014,00:19:10,41.9070381297681,12.4884809226685
135,01-02-2014,00:19:24,41.9072399985128,12.4890545924193
135,01-02-2014,00:19:39,41.9072822300757,12.4894660997876
135,01-02-2014,00:19:54,41.9067279159242,12.4902692567898
135,01-02-2014,00:20:09,41.9066610480118,12.4902629051599
135,01-02-2014,00:20:24,41.9061275033173,12.4893102253301
135,01-02-2014,00:20:39,41.9053476363524,12.487899090335
135,01-02-2014,00:20:54,41.9041998302299,12.4885303148928
135,01-02-2014,00:21:09,41.9035473604706,12.4880956242797
135,01-02-2014,00:21:24,41.9032066750133,12.4867773357418
