361,01-02-2014,00:00:07,41.9224726036191,12.487366637215
361,01-02-2014,00:00:27,41.9234351813793,12.4855416454375
361,01-02-2014,00:00:36,41.9250743463635,12.4835127219558
361,01-02-2014,00:00:50,41.9267097814009,12.4818248581141
361,01-02-2014,00:01:07,41.9282979425043,12.4820527620614
361,01-02-2014,00:01:08,41.8968520173803,12.485313070938
361,01-02-2014,00:01:11,41.8968520173803,12.485313070938
361,01-02-2014,00:01:23,41.9283274468035,12.4823960848153
361,01-02-2014,00:01:36,41.9281150493771,12.482310924679
361,01-02-2014,00:01:54,41.9277625484392,12.482183855027
361,01-02-2014,00:02:06,41.9264397164807,12.4831864144653
361,01-02-2014,00:02:20,41.9253357779235,12.4848378170282
361,01-02-2014,00:02:35,41.9244878226891,12.4862546939403
361,01-02-2014,00:02:50,41.9232565630227,12.4882929213345
361,01-02-2014,00:03:05,41.922243651934,12.4901060946286
361,01-02-2014,00:03:23,41.9209861569107,12.4892989173532
361,01-02-2014,00:03:35,41.9198892172426,12.4876591656357
361,01-02-2014,00:03:51,41.9193768315017,12.4887157045305
361,01-02-2014,00:04:06,41.91867581103,12.4909130204469
361,01-02-2014,00:04:20,41.9172917073593,12.4931795708835
361,01-02-2014,00:04:35,41.9159495132044,12.4941630195826
361,01-02-2014,00:04:51,41.9147198460996,12.4939274042845
361,01-02-2014,00:05:12,41.9127512304112,12.492810767144
361,01-02-2014,00:05:16,41.911553456448,12.4919351935387
361,01-02-2014,00:05:16,41.911553456448,12.4919351935387
361,01-02-2014,00:05:17,41.9112212397158,12.4916238896549
361,01-02-2014,00:05:32,41.9101136131212,12.4894698243588
361,01-02-2014,00:05:47,41.9100198615342,12.4892893619835
361,01-02-2014,00:06:03,41.9098503794521,12.4885415285826
361,01-02-2014,00:06:17,41.9096728507429,12.4882930889726
361,01-02-2014,00:06:33,41.9080539280549,12.4892974924296
361,01-02-2014,00:06:48,41.9074995489791,12.489805854857
361,01-02-2014,00:07:04,41.9075607787818,12.4891919642687
361,01-02-2014,00:07:18,41.907492633909,12.4894584249705
361,01-02-2014,00:07:32,41.9077488267794,12.4891657289118
361,01-02-2014,00:07:49,41.9078062428162,12.4892079737037
361,01-02-2014,00:08:03,41.9076078850776,12.4897880852222
361,01-02-2014,00:08:17,41.9072726508602,12.4899250455201
361,01-02-2014,00:08:33,41.9061495177448,12.4896412342787
361,01-02-2014,00:08:49,41.9051674520597,12.4878762569278
361,01-02-2014,00:09:03,41.9041462009773,12.4886335618794
