new_equioc,26-05-2008,00:00:00,-122.41019,37.80841
new_equioc,26-05-2008,00:00:02,-122.41068,37.80843
new_equioc,26-05-2008,00:01:02,-122.41245,37.808
new_equioc,26-05-2008,00:02:02,-122.41168,37.80438
new_equioc,26-05-2008,00:03:02,-122.41128,37.80243
new_equioc,26-05-2008,00:04:07,-122.4118,37.80108
new_equioc,26-05-2008,00:05:17,-122.41594,37.8002
new_equioc,26-05-2008,00:06:04,-122.41526,37.79695
new_equioc,26-05-2008,00:07:04,-122.41468,37.79405
new_equioc,26-05-2008,00:08:10,-122.41432,37.7916
new_equioc,26-05-2008,00:09:05,-122.41108,37.79154
new_equioc,26-05-2008,00:10:07,-122.41024,37.78904
new_equioc,26-05-2008,00:11:07,-122.40987,37.78631
new_equioc,26-05-2008,00:11:38,-122.40987,37.78631
new_equioc,26-05-2008,00:11:42,-122.40987,37.78631
new_equioc,26-05-2008,00:11:53,-122.40975,37.78652
new_equioc,26-05-2008,00:12:53,-122.40851,37.78642
new_equioc,26-05-2008,00:13:53,-122.40878,37.78855
new_equioc,26-05-2008,00:14:53,-122.41211,37.78852
new_equioc,26-05-2008,00:15:53,-122.41537,37.78926
new_equioc,26-05-2008,00:16:54,-122.41831,37.78986
new_equioc,26-05-2008,00:17:54,-122.424,37.78945
new_equioc,26-05-2008,00:18:55,-122.42488,37.79446
new_equioc,26-05-2008,00:19:55,-122.42934,37.79495
new_equioc,26-05-2008,00:20:52,-122.43018,37.79478
new_equioc,26-05-2008,00:20:53,-122.43018,37.79478
new_equioc,26-05-2008,00:21:17,-122.43105,37.79469
new_equioc,26-05-2008,00:22:52,-122.43288,37.79238
new_equioc,26-05-2008,00:23:49,-122.4322,37.78916
new_equioc,26-05-2008,00:25:20,-122.42744,37.7897
new_equioc,26-05-2008,00:26:20,-122.42732,37.78988
new_equioc,26-05-2008,00:26:28,-122.42729,37.78992
new_equioc,26-05-2008,00:26:49,-122.42723,37.78971
new_equioc,26-05-2008,00:26:56,-122.42714,37.78915
new_equioc,26-05-2008,00:28:09,-122.43439,37.78785
new_equioc,26-05-2008,00:29:00,-122.44312,37.78674
new_equioc,26-05-2008,00:29:58,-122.4473,37.78347
new_equioc,26-05-2008,00:31:12,-122.44999,37.78219
new_equioc,26-05-2008,00:32:52,-122.45961,37.78129
new_equioc,26-05-2008,00:34:42,-122.47044,37.78081
new_equioc,26-05-2008,00:37:41,-122.47615,37.77993
new_equioc,26-05-2008,00:37:54,-122.47615,37.77993
new_equioc,26-05-2008,00:39:03,-122.47814,37.77777
new_equioc,26-05-2008,00:41:23,-122.47803,37.77567
new_equioc,26-05-2008,00:42:23,-122.47803,37.77568
new_equioc,26-05-2008,00:44:13,-122.47802,37.77567
new_equioc,26-05-2008,00:46:04,-122.47801,37.77566
new_equioc,26-05-2008,00:47:50,-122.47804,37.77567
new_equioc,26-05-2008,00:49:58,-122.47805,37.77566
new_equioc,26-05-2008,00:50:46,-122.47805,37.77565
new_equioc,26-05-2008,00:52:56,-122.478,37.77567
new_equioc,26-05-2008,00:56:33,-122.47802,37.77567
new_equioc,26-05-2008,00:57:29,-122.47793,37.77376
new_equioc,26-05-2008,00:59:12,-122.47815,37.7778
new_equioc,26-05-2008,01:00:12,-122.47795,37.78034
new_equioc,26-05-2008,01:03:27,-122.46651,37.78085
new_equioc,26-05-2008,01:03:57,-122.46448,37.78091
new_equioc,26-05-2008,01:04:34,-122.46342,37.78099
new_equioc,26-05-2008,01:04:41,-122.46317,37.781
new_equioc,26-05-2008,01:05:54,-122.45475,37.78144
new_equioc,26-05-2008,01:06:37,-122.44756,37.7824
new_equioc,26-05-2008,01:07:47,-122.43778,37.78365
new_equioc,26-05-2008,01:08:48,-122.43313,37.78425
new_equioc,26-05-2008,01:09:36,-122.42868,37.78479
new_equioc,26-05-2008,01:10:42,-122.42338,37.78463
new_equioc,26-05-2008,01:11:42,-122.42032,37.78514
new_equioc,26-05-2008,01:12:40,-122.41614,37.78458
new_equioc,26-05-2008,01:13:38,-122.41512,37.77959
new_equioc,26-05-2008,01:14:43,-122.41109,37.77581
new_equioc,26-05-2008,01:15:38,-122.40559,37.77143
new_equioc,26-05-2008,01:16:38,-122.40285,37.77331
new_equioc,26-05-2008,01:17:38,-122.39793,37.76948
new_equioc,26-05-2008,01:18:45,-122.39358,37.76189
new_equioc,26-05-2008,01:19:35,-122.39327,37.75878
new_equioc,26-05-2008,01:19:59,-122.39327,37.75878
new_equioc,26-05-2008,01:20:46,-122.39303,37.75591
new_equioc,26-05-2008,01:21:36,-122.39217,37.75181
new_equioc,26-05-2008,01:22:48,-122.39881,37.74091
new_equioc,26-05-2008,01:24:12,-122.40187,37.72513
new_equioc,26-05-2008,01:25:26,-122.39425,37.70466
new_equioc,26-05-2008,01:26:23,-122.3903,37.6871
new_equioc,26-05-2008,01:27:14,-122.38993,37.67372
new_equioc,26-05-2008,01:30:58,-122.40141,37.62373
new_equioc,26-05-2008,01:48:52,-122.39965,37.62057
new_equioc,26-05-2008,01:48:59,-122.40028,37.62234
new_equioc,26-05-2008,01:49:29,-122.40084,37.62391
new_equioc,26-05-2008,01:49:55,-122.40274,37.63212
new_equioc,26-05-2008,01:52:12,-122.39377,37.66877
new_equioc,26-05-2008,01:52:48,-122.38894,37.68181
new_equioc,26-05-2008,01:53:38,-122.392,37.69542
new_equioc,26-05-2008,01:54:27,-122.39502,37.70881
new_equioc,26-05-2008,01:55:26,-122.40036,37.72164
new_equioc,26-05-2008,01:56:13,-122.40625,37.73445
new_equioc,26-05-2008,01:57:13,-122.40414,37.74781
new_equioc,26-05-2008,01:58:08,-122.40619,37.76104
new_equioc,26-05-2008,01:59:08,-122.40627,37.77368
new_equioc,26-05-2008,02:00:09,-122.40657,37.77583
new_equioc,26-05-2008,02:01:08,-122.40924,37.78057
new_equioc,26-05-2008,02:02:09,-122.4112,37.7832
new_equioc,26-05-2008,02:03:10,-122.4113,37.78549
new_equioc,26-05-2008,02:04:05,-122.41118,37.78633
new_equioc,26-05-2008,02:04:07,-122.41122,37.78635
new_equioc,26-05-2008,02:04:58,-122.41129,37.78643
new_equioc,26-05-2008,02:05:05,-122.41129,37.78643
new_equioc,26-05-2008,02:05:59,-122.40894,37.78653
new_equioc,26-05-2008,02:07:04,-122.40655,37.7867
new_equioc,26-05-2008,02:07:59,-122.40562,37.78555
new_equioc,26-05-2008,02:09:01,-122.40417,37.78457
new_equioc,26-05-2008,02:09:28,-122.4041,37.78462
new_equioc,26-05-2008,02:09:55,-122.40317,37.78545
new_equioc,26-05-2008,02:09:57,-122.40275,37.78561
new_equioc,26-05-2008,02:09:59,-122.40271,37.78566
new_equioc,26-05-2008,02:11:12,-122.40347,37.7867
new_equioc,26-05-2008,02:12:56,-122.40485,37.79275
new_equioc,26-05-2008,02:13:51,-122.40273,37.79327
new_equioc,26-05-2008,02:14:52,-122.39949,37.79382
new_equioc,26-05-2008,02:15:52,-122.39679,37.79379
new_equioc,26-05-2008,02:15:59,-122.39678,37.79378
new_equioc,26-05-2008,02:16:01,-122.39668,37.79359
new_equioc,26-05-2008,02:17:01,-122.39813,37.7939
new_equioc,26-05-2008,02:18:08,-122.3983,37.79179
new_equioc,26-05-2008,02:19:08,-122.40177,37.78995
new_equioc,26-05-2008,02:20:03,-122.40749,37.78788
new_equioc,26-05-2008,02:21:04,-122.41156,37.78728
new_equioc,26-05-2008,02:21:18,-122.41156,37.78727
new_equioc,26-05-2008,02:21:53,-122.41168,37.78717
new_equioc,26-05-2008,02:22:53,-122.4117,37.78775
new_equioc,26-05-2008,02:23:54,-122.41265,37.79133
new_equioc,26-05-2008,02:25:26,-122.40971,37.79195
new_equioc,26-05-2008,02:25:28,-122.40979,37.79216
new_equioc,26-05-2008,02:26:28,-122.40852,37.79018
new_equioc,26-05-2008,02:28:28,-122.40792,37.7886
new_equioc,26-05-2008,02:29:30,-122.40672,37.78806
new_equioc,26-05-2008,02:30:34,-122.40468,37.78475
new_equioc,26-05-2008,02:31:44,-122.4006,37.78181
new_equioc,26-05-2008,02:32:44,-122.40586,37.77557
new_equioc,26-05-2008,02:33:44,-122.40526,37.76535
new_equioc,26-05-2008,02:34:44,-122.40304,37.75311
new_equioc,26-05-2008,02:36:44,-122.39628,37.74738
new_equioc,26-05-2008,02:37:59,-122.39952,37.74455
new_equioc,26-05-2008,02:38:59,-122.40147,37.74374
new_equioc,26-05-2008,02:40:00,-122.40148,37.74367
new_equioc,26-05-2008,02:40:46,-122.40142,37.74367
new_equioc,26-05-2008,02:42:58,-122.4013,37.74364
new_equioc,26-05-2008,02:43:49,-122.4013,37.74372
new_equioc,26-05-2008,02:44:52,-122.40136,37.74363
new_equioc,26-05-2008,02:46:36,-122.39806,37.74485
new_equioc,26-05-2008,02:47:20,-122.39609,37.74708
new_equioc,26-05-2008,02:48:20,-122.39718,37.74957
new_equioc,26-05-2008,02:49:35,-122.39341,37.75117
new_equioc,26-05-2008,02:51:25,-122.39537,37.75138
new_equioc,26-05-2008,02:52:21,-122.39534,37.7514
new_equioc,26-05-2008,02:53:34,-122.39531,37.75139
new_equioc,26-05-2008,02:54:31,-122.39536,37.75139
new_equioc,26-05-2008,02:55:27,-122.39521,37.75135
new_equioc,26-05-2008,02:56:36,-122.39523,37.75135
new_equioc,26-05-2008,02:57:26,-122.39518,37.75138
new_equioc,26-05-2008,02:58:36,-122.39522,37.75137
new_equioc,26-05-2008,02:59:22,-122.39525,37.75129
new_equioc,26-05-2008,03:00:22,-122.39522,37.75132
new_equioc,26-05-2008,03:01:24,-122.39517,37.75133
new_equioc,26-05-2008,03:02:41,-122.39515,37.75133
