date,time,id,line,longitude,latitude,speed
10-03-2014,16:20:52,C30011,0,-43.365097,-23.001379,0.0
10-03-2014,16:21:52,C30011,0,-43.365097,-23.001379,0.0
10-03-2014,16:22:52,C30011,0,-43.365295,-23.001406,6.0
10-03-2014,16:24:02,C30011,0,-43.366383,-23.001446,23.0
10-03-2014,16:24:52,C30011,0,-43.367928,-23.001644,6.0
10-03-2014,16:25:52,C30011,0,-43.365013,-23.002403,33.0
10-03-2014,16:27:02,C30011,0,-43.365662,-22.996492,51.0
10-03-2014,16:28:02,C30011,0,-43.36549,-22.993876,0.0
10-03-2014,16:29:02,C30011,0,-43.36549,-22.993876,0.0
10-03-2014,16:30:02,C30011,0,-43.365437,-22.991722,0.0
10-03-2014,16:31:02,C30011,0,-43.365467,-22.991444,16.0
10-03-2014,16:32:02,C30011,0,-43.365372,-22.98641,46.0
10-03-2014,16:33:02,C30011,0,-43.365265,-22.984684,0.0
10-03-2014,16:33:32,C30011,0,-43.365265,-22.984684,0.0
10-03-2014,16:35:02,C30011,0,-43.365288,-22.982658,27.0
10-03-2014,16:36:02,C30011,0,-43.364582,-22.977962,52.0
10-03-2014,16:36:52,C30011,0,-43.36134,-22.971851,54.0
10-03-2014,16:37:52,C30011,0,-43.359745,-22.970228,0.0
10-03-2014,16:39:22,C30011,0,-43.357487,-22.967615,40.0
10-03-2014,16:41:02,C30011,0,-43.357006,-22.962526,0.0
10-03-2014,16:41:22,C30011,0,-43.357037,-22.962107,33.0
10-03-2014,16:42:52,C30011,0,-43.355217,-22.955555,36.0
10-03-2014,16:44:02,C30011,0,-43.354954,-22.95344,26.0
10-03-2014,16:45:02,C30011,0,-43.353043,-22.952757,31.0
10-03-2014,16:46:02,C30011,0,-43.349094,-22.951315,31.0
10-03-2014,16:47:02,C30011,0,-43.348469,-22.949911,0.0
10-03-2014,16:48:02,C30011,0,-43.347115,-22.946657,25.0
10-03-2014,16:49:02,C30011,0,-43.346298,-22.944845,0.0
10-03-2014,16:49:52,C30011,0,-43.345211,-22.94243,30.0
10-03-2014,16:51:02,C30011,0,-43.34449,-22.941666,19.0
10-03-2014,16:52:02,C30011,0,-43.343842,-22.939728,0.0
10-03-2014,16:53:02,C30011,0,-43.344707,-22.938768,0.0
10-03-2014,16:54:02,C30011,0,-43.345585,-22.938707,0.0
10-03-2014,16:55:02,C30011,0,-43.347054,-22.93852,0.0
10-03-2014,16:56:02,C30011,0,-43.347809,-22.938454,14.0
10-03-2014,16:58:02,C30011,0,-43.349911,-22.93788,20.0
10-03-2014,16:59:02,C30011,0,-43.351273,-22.936712,25.0
10-03-2014,17:00:02,C30011,0,-43.352074,-22.935974,37.0
10-03-2014,17:01:02,C30011,0,-43.353401,-22.930901,13.0
10-03-2014,17:01:32,C30011,0,-43.353455,-22.930775,0.0
10-03-2014,17:03:02,C30011,0,-43.355968,-22.926647,37.0
10-03-2014,17:04:02,C30011,0,-43.356354,-22.926256,0.0
10-03-2014,17:05:02,C30011,0,-43.357986,-22.9251,0.0
10-03-2014,17:06:02,C30011,0,-43.358334,-22.924892,7.0
10-03-2014,17:07:02,C30011,0,-43.361111,-22.923122,35.0
10-03-2014,17:08:02,C30011,0,-43.36079,-22.922575,0.0
10-03-2014,17:08:32,C30011,0,-43.360394,-22.921101,14.0
10-03-2014,17:10:02,C30011,0,-43.360645,-22.918896,20.0
10-03-2014,17:11:02,C30011,0,-43.360947,-22.918209,24.0
10-03-2014,17:12:02,C30011,0,-43.361046,-22.916124,35.0
10-03-2014,17:13:02,C30011,0,-43.361115,-22.915501,0.0
10-03-2014,17:14:02,C30011,0,-43.361115,-22.915501,0.0
10-03-2014,17:15:02,C30011,0,-43.361378,-22.915867,0.0
10-03-2014,17:16:02,C30011,0,-43.361378,-22.915867,0.0
10-03-2014,17:17:02,C30011,0,-43.361378,-22.915867,0.0
10-03-2014,17:18:02,C30011,0,-43.361378,-22.915867,0.0
10-03-2014,17:19:02,C30011,0,-43.361378,-22.915867,0.0
10-03-2014,17:20:02,C30011,0,-43.361378,-22.915867,0.0
10-03-2014,17:21:02,C30011,0,-43.361477,-22.916058,0.0
10-03-2014,17:22:02,C30011,0,-43.361477,-22.916058,0.0
10-03-2014,17:23:02,C30011,0,-43.361477,-22.916058,0.0
10-03-2014,17:24:02,C30011,0,-43.361477,-22.916058,0.0
10-03-2014,17:25:02,C30011,0,-43.361477,-22.916058,0.0
10-03-2014,17:26:02,C30011,0,-43.360699,-22.91522,0.0
10-03-2014,17:27:02,C30011,0,-43.36203,-22.916069,0.0
10-03-2014,17:28:02,C30011,0,-43.36203,-22.916069,0.0
10-03-2014,17:29:02,C30011,0,-43.361305,-22.917381,0.0
10-03-2014,17:30:02,C30011,0,-43.360798,-22.918602,20.0
10-03-2014,17:30:32,C30011,0,-43.360508,-22.919292,0.0
10-03-2014,17:32:02,C30011,0,-43.360573,-22.921703,0.0
10-03-2014,17:33:02,C30011,0,-43.361488,-22.923964,8.0
10-03-2014,17:34:02,C30011,0,-43.360958,-22.924788,34.0
10-03-2014,17:34:52,C30011,0,-43.360474,-22.924973,0.0
10-03-2014,17:35:32,C30011,0,-43.360092,-22.925024,11.0
10-03-2014,17:36:52,C30011,0,-43.360062,-22.927225,11.0
10-03-2014,17:38:02,C30011,0,-43.359539,-22.927471,0.0
10-03-2014,17:39:02,C30011,0,-43.358524,-22.927866,0.0
10-03-2014,17:39:42,C30011,0,-43.357918,-22.928116,14.0
10-03-2014,17:41:02,C30011,0,-43.356915,-22.928446,0.0
10-03-2014,17:42:02,C30011,0,-43.35627,-22.928658,6.0
10-03-2014,17:43:02,C30011,0,-43.356266,-22.928658,0.0
10-03-2014,17:43:32,C30011,0,-43.35574,-22.928818,25.0
10-03-2014,17:45:02,C30011,0,-43.353775,-22.929529,43.0
10-03-2014,17:46:02,C30011,0,-43.352512,-22.933916,31.0
10-03-2014,17:47:02,C30011,0,-43.352066,-22.936075,0.0
10-03-2014,17:48:02,C30011,0,-43.351006,-22.937084,0.0
10-03-2014,17:49:02,C30011,0,-43.34993,-22.93848,37.0
10-03-2014,17:50:02,C30011,0,-43.348392,-22.938524,36.0
10-03-2014,17:51:02,C30011,0,-43.344193,-22.939356,13.0
10-03-2014,17:52:02,C30011,0,-43.343895,-22.939734,9.0
10-03-2014,17:53:02,C30011,0,-43.344852,-22.940868,23.0
10-03-2014,17:54:02,C30011,0,-43.346466,-22.944988,0.0
10-03-2014,17:55:02,C30011,0,-43.347042,-22.946465,41.0
10-03-2014,17:56:02,C30011,0,-43.348877,-22.950785,35.0
10-03-2014,17:57:02,C30011,0,-43.352184,-22.952703,31.0
10-03-2014,17:57:32,C30011,0,-43.353893,-22.952675,25.0
10-03-2014,17:59:02,C30011,0,-43.356361,-22.953568,34.0
10-03-2014,17:59:22,C30011,0,-43.357357,-22.954273,31.0
10-03-2014,18:04:02,C30011,0,-43.366074,-22.982212,51.0
10-03-2014,18:05:01,C30011,0,-43.366096,-22.985529,41.0
10-03-2014,18:06:02,C30011,0,-43.366238,-22.992828,33.0
10-03-2014,18:07:02,C30011,0,-43.366177,-22.995213,34.0
10-03-2014,18:08:02,C30011,0,-43.369129,-23.000311,23.0
10-03-2014,18:10:02,C30011,0,-43.364208,-23.0016,17.0
10-03-2014,18:11:02,C30011,0,-43.36499,-23.001337,0.0
10-03-2014,18:12:02,C30011,0,-43.365284,-23.001362,0.0
10-03-2014,18:13:02,C30011,0,-43.365284,-23.001362,0.0
10-03-2014,18:14:02,C30011,0,-43.365284,-23.001362,0.0
10-03-2014,18:15:02,C30011,0,-43.365639,-23.001389,0.0
10-03-2014,18:15:32,C30011,0,-43.366638,-23.001369,31.0
10-03-2014,18:17:02,C30011,0,-43.36306,-23.000597,47.0
10-03-2014,18:18:02,C30011,0,-43.365604,-22.996744,0.0
10-03-2014,18:19:02,C30011,0,-43.365463,-22.993746,15.0
10-03-2014,18:20:02,C30011,0,-43.365486,-22.993132,32.0
10-03-2014,18:21:02,C30011,0,-43.365421,-22.991774,0.0
10-03-2014,18:22:02,C30011,0,-43.365395,-22.986586,54.0
10-03-2014,18:23:02,C30011,0,-43.365211,-22.984657,0.0
10-03-2014,18:24:02,C30011,0,-43.365211,-22.984657,0.0
10-03-2014,18:25:02,C30011,0,-43.365211,-22.984657,0.0
10-03-2014,18:26:02,C30011,0,-43.365211,-22.984657,0.0
10-03-2014,18:27:02,C30011,0,-43.365265,-22.984276,0.0
10-03-2014,18:28:02,C30011,0,-43.365273,-22.984167,0.0
10-03-2014,18:28:52,C30011,0,-43.365292,-22.983074,8.0
10-03-2014,18:31:02,C30011,0,-43.36314,-22.974808,47.0
10-03-2014,18:32:02,C30011,0,-43.360332,-22.970865,9.0
10-03-2014,18:32:22,C30011,0,-43.360046,-22.970526,8.0
10-03-2014,18:37:12,C30011,0,-43.354733,-22.954229,0.0
10-03-2014,18:38:12,C30011,0,-43.35495,-22.953585,0.0
10-03-2014,18:39:02,C30011,0,-43.35474,-22.953096,0.0
10-03-2014,18:40:02,C30011,0,-43.353531,-22.952765,19.0
10-03-2014,18:41:02,C30011,0,-43.352657,-22.952782,13.0
10-03-2014,18:42:02,C30011,0,-43.351688,-22.95269,0.0
10-03-2014,18:43:02,C30011,0,-43.350574,-22.951986,7.0
10-03-2014,18:44:01,C30011,0,-43.350067,-22.95186,6.0
10-03-2014,18:45:01,C30011,0,-43.349689,-22.951742,0.0
10-03-2014,18:46:01,C30011,0,-43.348534,-22.950148,0.0
10-03-2014,18:46:32,C30011,0,-43.348495,-22.95005,0.0
10-03-2014,18:48:02,C30011,0,-43.348186,-22.948763,0.0
10-03-2014,18:48:21,C30011,0,-43.348186,-22.948763,0.0
10-03-2014,18:50:01,C30011,0,-43.347218,-22.946777,0.0
10-03-2014,18:51:01,C30011,0,-43.346916,-22.946501,0.0
10-03-2014,18:52:02,C30011,0,-43.346325,-22.94503,0.0
10-03-2014,18:53:01,C30011,0,-43.345657,-22.943262,0.0
10-03-2014,18:54:02,C30011,0,-43.34481,-22.942083,14.0
10-03-2014,18:55:02,C30011,0,-43.344643,-22.941847,5.0
10-03-2014,18:56:02,C30011,0,-43.343674,-22.940805,17.0
10-03-2014,18:57:02,C30011,0,-43.343662,-22.939976,32.0
10-03-2014,18:58:01,C30011,0,-43.345306,-22.938744,10.0
10-03-2014,18:58:32,C30011,0,-43.345932,-22.938669,13.0
10-03-2014,19:00:01,C30011,0,-43.346874,-22.938557,8.0
10-03-2014,19:01:11,C30011,0,-43.347393,-22.938572,15.0
10-03-2014,19:02:11,C30011,0,-43.350449,-22.937527,20.0
10-03-2014,19:03:12,C30011,0,-43.35173,-22.936392,33.0
10-03-2014,19:04:12,C30011,0,-43.352493,-22.933743,0.0
10-03-2014,19:05:12,C30011,0,-43.352661,-22.933292,9.0
10-03-2014,19:06:02,C30011,0,-43.353653,-22.929762,46.0
10-03-2014,19:07:02,C30011,0,-43.353851,-22.929317,0.0
10-03-2014,19:07:22,C30011,0,-43.354382,-22.928856,18.0
10-03-2014,19:09:12,C30011,0,-43.357342,-22.925629,0.0
10-03-2014,19:09:52,C30011,0,-43.358047,-22.92515,19.0
10-03-2014,19:11:12,C30011,0,-43.358742,-22.924828,0.0
10-03-2014,19:13:12,C30011,0,-43.360233,-22.924997,0.0
10-03-2014,19:13:22,C30011,0,-43.360535,-22.924944,20.0
10-03-2014,19:15:01,C30011,0,-43.36134,-22.92363,14.0
10-03-2014,19:16:11,C30011,0,-43.360592,-22.921783,0.0
10-03-2014,19:18:11,C30011,0,-43.360214,-22.920168,22.0
10-03-2014,19:18:31,C30011,0,-43.360329,-22.91971,13.0
10-03-2014,19:20:11,C30011,0,-43.361324,-22.917288,15.0
10-03-2014,19:21:11,C30011,0,-43.361107,-22.915617,0.0
10-03-2014,19:22:11,C30011,0,-43.361347,-22.915974,0.0
10-03-2014,19:23:11,C30011,0,-43.361347,-22.915974,0.0
10-03-2014,19:24:11,C30011,0,-43.361347,-22.915974,0.0
10-03-2014,19:25:11,C30011,0,-43.361347,-22.915974,0.0
10-03-2014,19:26:11,C30011,0,-43.361347,-22.915974,0.0
10-03-2014,19:27:11,C30011,0,-43.361347,-22.915974,0.0
10-03-2014,19:28:11,C30011,0,-43.361347,-22.915974,0.0
10-03-2014,19:29:11,C30011,0,-43.361347,-22.915974,0.0
10-03-2014,19:30:11,C30011,0,-43.36142,-22.91605,0.0
10-03-2014,19:31:12,C30011,0,-43.36142,-22.91605,0.0
10-03-2014,19:32:12,C30011,0,-43.36142,-22.91605,0.0
10-03-2014,19:33:02,C30011,0,-43.362148,-22.916338,33.0
10-03-2014,19:34:12,C30011,0,-43.362186,-22.916534,0.0
10-03-2014,19:35:12,C30011,0,-43.360996,-22.918171,24.0
10-03-2014,19:36:12,C30011,0,-43.360722,-22.922125,19.0
10-03-2014,19:37:12,C30011,0,-43.359524,-22.925144,15.0
10-03-2014,19:38:02,C30011,0,-43.360004,-22.92742,15.0
10-03-2014,19:41:02,C30011,0,-43.352882,-22.932791,7.0
10-03-2014,19:42:02,C30011,0,-43.352501,-22.934074,6.0
10-03-2014,19:43:02,C30011,0,-43.352486,-22.934811,30.0
10-03-2014,19:44:02,C30011,0,-43.352249,-22.93578,14.0
10-03-2014,19:45:02,C30011,0,-43.350391,-22.937609,10.0
10-03-2014,19:46:02,C30011,0,-43.347023,-22.938612,34.0
10-03-2014,19:47:02,C30011,0,-43.343853,-22.939754,0.0
10-03-2014,19:48:02,C30011,0,-43.343853,-22.939754,0.0
10-03-2014,19:49:02,C30011,0,-43.344421,-22.940876,9.0
10-03-2014,19:50:02,C30011,0,-43.346004,-22.943781,34.0
10-03-2014,19:51:02,C30011,0,-43.347992,-22.947998,0.0
10-03-2014,19:52:02,C30011,0,-43.349327,-22.951437,39.0
10-03-2014,19:53:02,C30011,0,-43.35392,-22.952682,32.0
10-03-2014,19:54:02,C30011,0,-43.357082,-22.95363,23.0
10-03-2014,19:54:32,C30011,0,-43.357903,-22.954588,19.0
10-03-2014,19:57:51,C30011,0,-43.362728,-22.972363,57.0
10-03-2014,19:59:11,C30011,0,-43.366112,-22.983946,14.0
10-03-2014,20:00:12,C30011,0,-43.366219,-22.991781,65.0
10-03-2014,20:01:02,C30011,0,-43.366215,-22.995354,30.0
10-03-2014,20:02:02,C30011,0,-43.367947,-23.001644,37.0
10-03-2014,20:03:02,C30011,0,-43.364262,-23.00141,15.0
10-03-2014,20:04:02,C30011,0,-43.365036,-23.001379,0.0
10-03-2014,20:05:02,C30011,0,-43.365036,-23.001379,0.0
10-03-2014,20:06:02,C30011,0,-43.365036,-23.001379,5.0
10-03-2014,20:07:02,C30011,0,-43.365669,-23.001341,20.0
10-03-2014,20:08:02,C30011,0,-43.366024,-23.002951,41.0
10-03-2014,20:09:02,C30011,0,-43.36441,-22.998169,41.0
10-03-2014,20:10:02,C30011,0,-43.365456,-22.991346,69.0
10-03-2014,20:12:02,C30011,0,-43.365326,-22.983755,10.0
10-03-2014,20:13:02,C30011,0,-43.365261,-22.980661,42.0
10-03-2014,20:14:02,C30011,0,-43.363594,-22.975815,53.0
10-03-2014,20:16:12,C30011,0,-43.35701,-22.962265,18.0
10-03-2014,20:16:52,C30011,0,-43.35714,-22.961134,46.0
10-03-2014,20:18:13,C30011,0,-43.354538,-22.954849,20.0
10-03-2014,20:19:13,C30011,0,-43.354889,-22.953705,0.0
10-03-2014,20:20:13,C30011,0,-43.354427,-22.953032,5.0
10-03-2014,20:21:13,C30011,0,-43.353775,-22.952822,12.0
10-03-2014,20:25:03,C30011,0,-43.348248,-22.948906,21.0
10-03-2014,20:26:03,C30011,0,-43.345978,-22.943874,51.0
10-03-2014,20:27:12,C30011,0,-43.343876,-22.941044,34.0
10-03-2014,20:28:12,C30011,0,-43.345146,-22.938761,0.0
10-03-2014,20:29:12,C30011,0,-43.346111,-22.938665,0.0
10-03-2014,20:29:32,C30011,0,-43.346111,-22.938665,0.0
10-03-2014,20:31:12,C30011,0,-43.346954,-22.938578,7.0
10-03-2014,20:32:12,C30011,0,-43.347412,-22.938587,8.0
10-03-2014,20:32:52,C30011,0,-43.34824,-22.938562,10.0
10-03-2014,20:34:02,C30011,0,-43.349285,-22.938307,12.0
10-03-2014,20:35:13,C30011,0,-43.350658,-22.937355,8.0
10-03-2014,20:36:12,C30011,0,-43.351299,-22.936768,0.0
10-03-2014,20:37:13,C30011,0,-43.352512,-22.934072,24.0
10-03-2014,20:38:13,C30011,0,-43.353477,-22.930809,25.0
10-03-2014,20:39:03,C30011,0,-43.354668,-22.928619,42.0
10-03-2014,20:40:03,C30011,0,-43.356853,-22.925875,6.0
10-03-2014,20:41:13,C30011,0,-43.359684,-22.924883,11.0
10-03-2014,20:42:12,C30011,0,-43.360973,-22.923075,27.0
10-03-2014,20:43:13,C30011,0,-43.360615,-22.922087,0.0
10-03-2014,20:44:02,C30011,0,-43.36018,-22.920626,13.0
10-03-2014,20:45:02,C30011,0,-43.360367,-22.919765,0.0
10-03-2014,20:46:02,C30011,0,-43.361393,-22.916914,46.0
10-03-2014,20:47:02,C30011,0,-43.36116,-22.915789,3.0
10-03-2014,20:48:02,C30011,0,-43.360699,-22.915224,0.0
10-03-2014,20:49:02,C30011,0,-43.360699,-22.915224,0.0
10-03-2014,20:50:02,C30011,0,-43.361919,-22.916012,47.0
10-03-2014,20:51:02,C30011,0,-43.362213,-22.916533,0.0
10-03-2014,20:52:12,C30011,0,-43.361095,-22.917982,8.0
10-03-2014,20:53:12,C30011,0,-43.36116,-22.923328,37.0
10-03-2014,20:54:12,C30011,0,-43.35994,-22.926783,23.0
10-03-2014,20:55:12,C30011,0,-43.358681,-22.927858,38.0
10-03-2014,20:56:12,C30011,0,-43.357738,-22.92816,0.0
10-03-2014,20:56:32,C30011,0,-43.357738,-22.92816,0.0
10-03-2014,20:58:01,C30011,0,-43.355049,-22.928829,30.0
10-03-2014,20:59:01,C30011,0,-43.353733,-22.929621,0.0
10-03-2014,21:00:05,C30011,0,-43.352837,-22.932917,0.0
10-03-2014,21:00:55,C30011,0,-43.352455,-22.934376,11.0
10-03-2014,21:02:05,C30011,0,-43.352367,-22.935604,0.0
10-03-2014,21:03:05,C30011,0,-43.35014,-22.93837,28.0
10-03-2014,21:04:05,C30011,0,-43.347343,-22.938576,8.0
10-03-2014,21:05:05,C30011,0,-43.345474,-22.938744,12.0
10-03-2014,21:06:15,C30011,0,-43.344532,-22.939003,0.0
10-03-2014,21:07:05,C30011,0,-43.344261,-22.939304,0.0
10-03-2014,21:08:05,C30011,0,-43.343815,-22.939857,0.0
10-03-2014,21:09:05,C30011,0,-43.343845,-22.940723,32.0
10-03-2014,21:10:05,C30011,0,-43.346725,-22.946041,49.0
10-03-2014,21:12:05,C30011,0,-43.348713,-22.950819,9.0
10-03-2014,21:12:55,C30011,0,-43.348427,-22.951105,0.0
10-03-2014,21:15:15,C30011,0,-43.348427,-22.951105,0.0
10-03-2014,21:17:05,C30011,0,-43.348427,-22.951105,0.0
10-03-2014,21:18:05,C30011,0,-43.348427,-22.951105,0.0
10-03-2014,21:19:15,C30011,0,-43.348427,-22.951105,0.0
10-03-2014,21:20:05,C30011,0,-43.348427,-22.951105,0.0
10-03-2014,21:21:05,C30011,0,-43.348427,-22.951105,0.0
10-03-2014,21:22:05,C30011,0,-43.348427,-22.951105,0.0
10-03-2014,21:23:05,C30011,0,-43.348427,-22.951105,0.0
10-03-2014,21:23:35,C30011,0,-43.348427,-22.951105,0.0
10-03-2014,21:25:15,C30011,0,-43.348427,-22.951105,0.0
10-03-2014,21:26:15,C30011,0,-43.348145,-22.951189,0.0
10-03-2014,21:26:55,C30011,0,-43.348145,-22.951189,0.0
10-03-2014,21:28:05,C30011,0,-43.348145,-22.951189,0.0
10-03-2014,21:29:15,C30011,0,-43.347847,-22.951258,15.0
10-03-2014,21:30:15,C30011,0,-43.347763,-22.951601,0.0
10-03-2014,21:31:05,C30011,0,-43.347763,-22.951601,0.0
10-03-2014,21:31:25,C30011,0,-43.347763,-22.951601,0.0
10-03-2014,21:33:05,C30011,0,-43.347984,-22.951941,0.0
10-03-2014,21:34:05,C30011,0,-43.348625,-22.951109,0.0
10-03-2014,21:35:05,C30011,0,-43.348625,-22.951109,0.0
10-03-2014,21:36:05,C30011,0,-43.34864,-22.951113,0.0
10-03-2014,21:37:05,C30011,0,-43.348476,-22.951302,0.0
10-03-2014,21:38:05,C30011,0,-43.348476,-22.951302,0.0
10-03-2014,21:39:05,C30011,0,-43.348476,-22.951302,0.0
10-03-2014,21:40:05,C30011,0,-43.348476,-22.951302,0.0
10-03-2014,21:41:05,C30011,0,-43.348476,-22.951302,0.0
10-03-2014,21:42:05,C30011,0,-43.348476,-22.951302,0.0
10-03-2014,21:43:05,C30011,0,-43.348476,-22.951302,0.0
10-03-2014,21:44:05,C30011,0,-43.348476,-22.951302,0.0
10-03-2014,21:45:05,C30011,0,-43.348476,-22.951302,0.0
10-03-2014,21:46:05,C30011,0,-43.348476,-22.951302,0.0
10-03-2014,21:47:05,C30011,0,-43.348476,-22.951302,0.0
10-03-2014,21:48:15,C30011,0,-43.348476,-22.951302,0.0
10-03-2014,21:49:05,C30011,0,-43.348476,-22.951302,0.0
10-03-2014,21:50:05,C30011,0,-43.348476,-22.951302,0.0
10-03-2014,21:51:05,C30011,0,-43.348476,-22.951302,0.0
10-03-2014,21:52:15,C30011,0,-43.348476,-22.951302,0.0
10-03-2014,21:53:05,C30011,0,-43.348476,-22.951302,0.0
10-03-2014,21:54:05,C30011,0,-43.348476,-22.951302,0.0
10-03-2014,21:55:05,C30011,0,-43.348476,-22.951302,0.0
10-03-2014,21:57:15,C30011,0,-43.348476,-22.951302,0.0
10-03-2014,21:58:05,C30011,0,-43.348476,-22.951302,0.0
10-03-2014,21:59:05,C30011,0,-43.348476,-22.951302,0.0
10-03-2014,22:00:05,C30011,0,-43.348476,-22.951302,0.0
10-03-2014,22:01:15,C30011,0,-43.348476,-22.951302,0.0
10-03-2014,22:02:05,C30011,0,-43.348476,-22.951302,0.0
10-03-2014,22:03:05,C30011,0,-43.348476,-22.951302,0.0
